"","Season","Player","Team","position","game_id","game_date","home_team","away_team","G","A1","A2","PTS","PrPTS","GS","SOG","eGF","eGA","GF.","PPG","PPA1","PPA2","SHG","SHA1","SHA2","FOW","FOL","PIM","Blk","TO","SV","GA"
"708","2016","Ivana Bilic","CTW","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0.11,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"709","2016","Jordan Brickner","CTW","D","14689396","2016-10-09","BUF","CTW",0,0,2,2,0,1.39,1,3,1,0.75,0,0,1,0,0,1,0,0,0,0,0,0,0
"710","2016","Jordyn Burns","BUF","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"711","2016","Kaliya Johnson","CTW","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
"712","2016","Kelley Steadman","BUF","F","14689396","2016-10-09","BUF","CTW",2,0,0,2,2,1.54,5,3,2,0.6,0,0,0,0,0,0,1,8,2,1,1,0,0
"713","2016","Kelli Stack","CTW","F","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,1.16,4,0,0,NA,0,0,0,0,0,0,16,10,0,0,1,0,0
"714","2016","Kelly Babstock","CTW","F","14689396","2016-10-09","BUF","CTW",1,2,0,3,3,3.4,3,3,3,0.5,0,1,0,0,1,0,13,5,2,0,0,0,0
"715","2016","Kourtney Kunichika","BUF","F","14689396","2016-10-09","BUF","CTW",1,0,0,1,1,1.35,1,1,1,0.5,1,0,0,0,0,0,8,6,0,0,1,0,0
"716","2016","Kristina Lavoie","BUF","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","2016","Meagan Mangene","CTW","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0.24,0,0,0,NA,0,0,0,0,0,0,6,4,0,1,0,0,0
"718","2016","Megan Bozek","BUF","D","14689396","2016-10-09","BUF","CTW",1,0,1,2,1,1.86,2,3,1,0.75,0,0,1,0,0,0,0,0,0,1,1,0,0
"719","2016","Micaela Long","CTW","F","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,2,0,0
"720","2016","Molly Engstrom","CTW","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,-0.06,1,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
"721","2016","Nicole Connery","CTW","F","14689396","2016-10-09","BUF","CTW",0,1,1,2,1,1.5,2,3,3,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0
"722","2016","Nicole Kosta","CTW","F","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0
"723","2016","Paige Harrington","BUF","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"724","2016","Sam Faber","CTW","F","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"725","2016","Sarah Casorso","BUF","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,-0.17,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0
"726","2016","Shannon Doyle","CTW","D","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,0.22,2,2,2,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0
"727","2016","Shenae Lundberg","CTW","G","14689396","2016-10-09","BUF","CTW",0,0,0,0,0,-3.04,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,14,5
"728","2016","Shiann Darkangelo","BUF","F","14689396","2016-10-09","BUF","CTW",0,2,0,2,2,1.16,0,2,1,0.666666666666667,0,0,0,0,0,0,0,1,0,1,1,0,0
"729","2016","Alex Carpenter","BOS","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.67,5,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"730","2016","Alexandra Bender","BOS","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,-0.06,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"731","2016","Alyssa Gagliardi","BOS","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.11,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"732","2016","Amanda Pelkey","BOS","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.05,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"733","2016","Ashley Vesci","BUF","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.1,2,0,0,NA,0,0,0,0,0,0,4,5,0,0,0,0,0
"734","2016","Blake Bolden","BOS","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","2016","Brianna Decker","BOS","F","14689401","2016-10-15","BOS","BUF",0,1,0,1,1,2.24,8,1,0,1,0,0,0,0,0,0,13,7,0,0,0,0,0
"736","2016","Brianne McLaughlin","BUF","G","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,4.74,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,41,1
"737","2016","Brittany Ott","BOS","G","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,1.24,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,16,1
"738","2016","Corinne Buie","BUF","F","14689401","2016-10-15","BOS","BUF",0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
"739","2016","Devon Skeats","BUF","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,-0.06,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
"740","2016","Emily Field","BOS","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.1,2,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
"741","2016","Emily Janiga","BUF","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.7,2,0,0,NA,0,0,0,0,0,0,12,8,0,0,0,0,0
"742","2016","Emily Pfalzer","BUF","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","2016","Gigi Marvin","BOS","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","2016","Harrison Browne","BUF","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,-0.18,1,0,0,NA,0,0,0,0,0,0,1,2,2,0,0,0,0
"745","2016","Jacquie Greco","BUF","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
"746","2016","Jillian Dempsey","BOS","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.34,2,0,0,NA,0,0,0,0,0,0,7,6,0,0,0,0,0
"747","2016","Jordan Smelker","BOS","F","14689401","2016-10-15","BOS","BUF",1,0,0,1,1,1.1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"748","2016","Kacey Bellamy","BOS","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.44,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","2016","Kathryn Tomaselli","BOS","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.55,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","2016","Kourtney Kunichika","BUF","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,-0.72,0,0,1,0,0,0,0,0,0,0,5,11,0,0,0,0,0
"751","2016","Lisa Chesson","BUF","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"752","2016","Megan Bozek","BUF","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","2016","Meghan Duggan","BOS","F","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0.56,4,0,0,NA,0,0,0,0,0,0,9,8,0,2,0,0,0
"754","2016","Paige Harrington","BUF","D","14689401","2016-10-15","BOS","BUF",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","2016","Sarah Casorso","BUF","D","14689401","2016-10-15","BOS","BUF",0,1,0,1,1,0.64,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0
"756","2016","Shiann Darkangelo","BUF","F","14689401","2016-10-15","BOS","BUF",1,0,0,1,1,1.42,6,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0
"757","2016","Zoe Hickel","BOS","F","14689401","2016-10-15","BOS","BUF",0,0,1,1,0,0.86,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","2016","Alexa Gruschow","MET","F","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.71,1,0,1,0,0,0,0,0,0,0,13,8,0,0,0,0,0
"759","2016","Ashley Johnston","MET","D","14689491","2016-10-16","MET","CTW",0,0,1,1,0,0.64,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","2016","Bray Ketchum","MET","F","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.34,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"761","2016","Courtney Burke","MET","D","14689491","2016-10-16","MET","CTW",1,0,0,1,1,1.55,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"762","2016","Cydney Roesler","CTW","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.93,10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"763","2016","Dana Trivigno","CTW","F","14689491","2016-10-16","MET","CTW",0,0,1,1,0,-0.02,1,2,0,1,0,0,1,0,0,0,6,11,2,0,0,0,0
"764","2016","Elena Orlando","CTW","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,-0.14,2,0,1,0,0,0,0,0,0,0,5,8,0,0,0,0,0
"765","2016","Gabie Figueroa","MET","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
"766","2016","Haley Skarupa","CTW","F","14689491","2016-10-16","MET","CTW",0,2,0,2,2,1.83,5,2,1,0.666666666666667,0,1,0,0,1,0,0,0,0,1,1,0,0
"767","2016","Ivana Bilic","CTW","D","14689491","2016-10-16","MET","CTW",0,0,1,1,0,0.97,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"768","2016","Jordan Brickner","CTW","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"769","2016","Kaleigh Fratkin","MET","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,-0.23,1,1,1,0.5,0,0,0,0,0,0,0,0,4,2,0,0,0
"770","2016","Katie  Fitzgerald","MET","G","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.760000000000001,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,34,4
"771","2016","Kelli Stack","CTW","F","14689491","2016-10-16","MET","CTW",0,0,1,1,0,2.52,4,1,1,0.5,0,0,1,0,0,1,17,5,0,2,0,0,0
"772","2016","Kelly Babstock","CTW","F","14689491","2016-10-16","MET","CTW",1,1,0,2,2,1.27,3,2,0,1,0,0,0,0,0,0,1,4,4,0,0,0,0
"773","2016","Kiira Dosdall","MET","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.22,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"774","2016","Madison Packer","MET","F","14689491","2016-10-16","MET","CTW",0,1,0,1,1,0.6,6,2,0,1,0,0,0,0,0,0,4,7,4,0,0,0,0
"775","2016","Meagan Mangene","CTW","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"776","2016","Micaela Long","CTW","F","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","2016","Michelle Picard","MET","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.22,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"778","2016","Milica McMillen","MET","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.33,3,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","2016","Miye D'Oench","MET","F","14689491","2016-10-16","MET","CTW",1,0,0,1,1,0.97,3,2,2,0.5,0,0,0,0,0,0,0,3,0,1,0,0,0
"780","2016","Molly Engstrom","CTW","D","14689491","2016-10-16","MET","CTW",1,0,1,2,1,1.86,2,3,1,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0
"781","2016","Morgan Fritz-Ward","MET","F","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.44,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","2016","Nicole Connery","CTW","F","14689491","2016-10-16","MET","CTW",1,0,0,1,1,1.11,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"783","2016","Nicole Kosta","CTW","F","14689491","2016-10-16","MET","CTW",1,1,0,2,2,1.86,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"784","2016","Nicole Stock","CTW","G","14689491","2016-10-16","MET","CTW",0,0,0,0,0,2.48,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,32,2
"785","2016","Rebecca Russo","MET","F","14689491","2016-10-16","MET","CTW",0,1,0,1,1,1.08,4,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0
"786","2016","Sam Faber","CTW","F","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.22,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"787","2016","Shannon Doyle","CTW","D","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0.22,2,3,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","2016","Tatiana Rafter","MET","F","14689491","2016-10-16","MET","CTW",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,10,10,0,0,0,0,0
"789","2016","Alex Carpenter","BOS","F","14689494","2016-10-22","BOS","MET",1,1,1,3,2,2.51,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"790","2016","Alexa Gruschow","MET","F","14689494","2016-10-22","BOS","MET",0,0,1,1,0,-0.2,0,0,2,0,0,0,0,0,0,0,1,8,0,1,0,0,0
"791","2016","Alexandra Bender","BOS","D","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.44,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"792","2016","Amanda Pelkey","BOS","F","14689494","2016-10-22","BOS","MET",1,0,0,1,1,1.22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"793","2016","Blake Bolden","BOS","D","14689494","2016-10-22","BOS","MET",0,1,0,1,1,0.58,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
"794","2016","Bray Ketchum","MET","F","14689494","2016-10-22","BOS","MET",1,0,0,1,1,0.98,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"795","2016","Brianna Decker","BOS","F","14689494","2016-10-22","BOS","MET",1,1,0,2,2,3.04,4,1,0,1,0,0,0,0,0,0,10,2,0,0,0,0,0
"796","2016","Emily Field","BOS","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
"797","2016","Gigi Marvin","BOS","D","14689494","2016-10-22","BOS","MET",1,0,0,1,1,1.11,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"798","2016","Janine Weber","MET","F","14689494","2016-10-22","BOS","MET",0,1,0,1,1,1.09,3,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0
"799","2016","Jillian Dempsey","BOS","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.44,4,2,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0
"800","2016","Jordan Smelker","BOS","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"801","2016","Kacey Bellamy","BOS","D","14689494","2016-10-22","BOS","MET",0,0,0,0,0,-0.06,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"802","2016","Kaleigh Fratkin","MET","D","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"803","2016","Kiira Dosdall","MET","D","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","2016","Lauren Slebodnick","BOS","G","14689494","2016-10-22","BOS","MET",0,0,0,0,0,1.1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,15,1
"805","2016","Madison Packer","MET","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.21,3,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"806","2016","Meghan Duggan","BOS","F","14689494","2016-10-22","BOS","MET",0,1,0,1,1,0.97,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"807","2016","Michelle Picard","MET","D","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.22,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"808","2016","Milica McMillen","MET","D","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"809","2016","Miye D'Oench","MET","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.22,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"810","2016","Morgan Fritz-Ward","MET","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"811","2016","Rachel Llanes","BOS","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.57,3,0,0,NA,0,0,0,0,0,0,7,5,0,1,0,0,0
"812","2016","Rebecca Russo","MET","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"813","2016","Sojung Shin","MET","G","14689494","2016-10-22","BOS","MET",0,0,0,0,0,-1.5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,25,5
"814","2016","Tatiana Rafter","MET","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,-0.25,1,0,0,NA,0,0,0,0,0,0,7,10,0,0,0,0,0
"815","2016","Taylor Holze","MET","F","14689494","2016-10-22","BOS","MET",0,0,0,0,0,-0.06,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"816","2016","Zoe Hickel","BOS","F","14689494","2016-10-22","BOS","MET",1,0,0,1,1,1.33,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"817","2016","Amanda Leveille","BUF","G","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,-3.74,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,9,5
"818","2016","Anne Schleper","BUF","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"819","2016","Brianne McLaughlin","BUF","G","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,-0.0199999999999999,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,7,1
"820","2016","Celeste Brown","CTW","F","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,-0.66,1,0,0,NA,0,0,0,0,0,0,2,7,2,1,0,0,0
"821","2016","Corinne Buie","BUF","F","14689497","2016-10-23","BUF","CTW",1,0,0,1,1,0.99,1,2,1,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0
"822","2016","Cydney Roesler","CTW","D","14689497","2016-10-23","BUF","CTW",0,0,1,1,0,0.64,0,3,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"823","2016","Dana Trivigno","CTW","F","14689497","2016-10-23","BUF","CTW",1,0,0,1,1,1.32,4,2,3,0.4,0,0,0,0,0,0,10,11,0,0,0,0,0
"824","2016","Devon Skeats","BUF","F","14689497","2016-10-23","BUF","CTW",1,0,0,1,1,1.25,6,1,2,0.333333333333333,0,0,0,0,0,0,0,2,2,0,0,0,0
"825","2016","Elena Orlando","CTW","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,-0.17,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"826","2016","Emily Janiga","BUF","F","14689497","2016-10-23","BUF","CTW",1,0,0,1,1,1.46,2,1,4,0.2,0,0,0,0,0,0,12,10,0,0,0,0,0
"827","2016","Emily Pfalzer","BUF","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0.11,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","2016","Haley Skarupa","CTW","F","14689497","2016-10-23","BUF","CTW",2,0,1,3,2,3.08,4,5,4,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","2016","Harrison Browne","BUF","F","14689497","2016-10-23","BUF","CTW",0,0,1,1,0,0.52,0,3,2,0.6,0,0,0,0,0,0,1,2,0,0,0,0,0
"830","2016","Ivana Bilic","CTW","D","14689497","2016-10-23","BUF","CTW",0,1,0,1,1,0.75,1,4,3,0.571428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0
"831","2016","Jordan Brickner","CTW","D","14689497","2016-10-23","BUF","CTW",1,0,0,1,1,1.22,2,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
"832","2016","Jordyn Burns","BUF","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"833","2016","Kelley Steadman","BUF","F","14689497","2016-10-23","BUF","CTW",2,0,0,2,2,2.66,6,3,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"834","2016","Kelli Stack","CTW","F","14689497","2016-10-23","BUF","CTW",1,3,0,4,4,3.69,2,5,2,0.714285714285714,0,0,0,0,0,0,14,8,2,0,1,0,0
"835","2016","Kelly Babstock","CTW","F","14689497","2016-10-23","BUF","CTW",1,1,0,2,2,2.33,3,3,1,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0
"836","2016","Kourtney Kunichika","BUF","F","14689497","2016-10-23","BUF","CTW",0,1,0,1,1,0.69,2,3,3,0.5,0,0,0,0,0,0,12,12,2,0,1,0,0
"837","2016","Kristina Lavoie","BUF","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","2016","Lisa Chesson","BUF","D","14689497","2016-10-23","BUF","CTW",0,1,1,2,1,1.28,0,3,3,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0
"839","2016","Meagan Mangene","CTW","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0.11,1,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
"840","2016","Megan Bozek","BUF","D","14689497","2016-10-23","BUF","CTW",0,1,0,1,1,1.08,4,4,3,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
"841","2016","Molly Engstrom","CTW","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0.22,2,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","2016","Nicole Connery","CTW","F","14689497","2016-10-23","BUF","CTW",1,0,2,3,1,2.61,3,5,2,0.714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0
"843","2016","Nicole Kosta","CTW","F","14689497","2016-10-23","BUF","CTW",0,1,0,1,1,0.64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"844","2016","Paige Harrington","BUF","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","2016","Sam Faber","CTW","F","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,-0.24,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"846","2016","Sarah Casorso","BUF","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"847","2016","Shannon Doyle","CTW","D","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,-0.05,0,1,3,0.25,0,0,0,0,0,0,1,0,2,0,0,0,0
"848","2016","Shenae Lundberg","CTW","G","14689497","2016-10-23","BUF","CTW",0,0,0,0,0,-1.78,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,23,5
"849","2016","Shiann Darkangelo","BUF","F","14689497","2016-10-23","BUF","CTW",0,1,0,1,1,1.3,6,2,4,0.333333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0
"850","2016","Alexa Gruschow","MET","F","14689498","2016-11-12","BUF","MET",0,0,1,1,0,0.87,1,1,0,1,0,0,0,0,0,0,11,10,0,1,0,0,0
"851","2016","Anne Schleper","BUF","D","14689498","2016-11-12","BUF","MET",0,0,0,0,0,0.22,2,1,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0
"852","2016","Ashley Johnston","MET","D","14689498","2016-11-12","BUF","MET",0,0,0,0,0,0.22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","2016","Ashley Vesci","BUF","F","14689498","2016-11-12","BUF","MET",0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
"854","2016","Bray Ketchum","MET","F","14689498","2016-11-12","BUF","MET",0,0,0,0,0,0.1,2,0,0,NA,0,0,0,0,0,0,0,1,0,1,1,0,0
"855","2016","Brianne McLaughlin","BUF","G","14689498","2016-11-12","BUF","MET",0,0,0,0,0,-0.76,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,16,3
"856","2016","Corinne Buie","BUF","F","14689498","2016-11-12","BUF","MET",1,0,0,1,1,1.38,5,0,0,NA,0,0,0,0,0,0,0,0,2,2,0,0,0
"857","2016","Devon Skeats","BUF","F","14689498","2016-11-12","BUF","MET",0,1,0,1,1,0.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","2016","Emily Janiga","BUF","F","14689498","2016-11-12","BUF","MET",1,0,0,1,1,1.4,3,1,2,0.333333333333333,0,0,0,0,0,0,12,10,2,0,0,0,0
"859","2016","Emily Pfalzer","BUF","D","14689498","2016-11-12","BUF","MET",0,0,0,0,0,0.22,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"860","2016","Harrison Browne","BUF","F","14689498","2016-11-12","BUF","MET",0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,2,0,0,0
"861","2016","Jacquie Greco","BUF","D","14689498","2016-11-12","BUF","MET",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
"862","2016","Janine Weber","MET","F","14689498","2016-11-12","BUF","MET",0,0,0,0,0,-0.76,4,0,0,NA,0,0,0,0,0,0,8,18,0,0,0,0,0
"863","2016","Kaleigh Fratkin","MET","D","14689498","2016-11-12","BUF","MET",1,1,0,2,2,1.97,3,1,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0
